,CustomerID,Recency,Frequency,Monetary,Country,Cluster
2205,15341.0,81,17,2020.52,United Kingdom,1
2206,15342.0,130,24,406.09,United Kingdom,1
2207,15343.0,87,21,364.5,United Kingdom,1
2208,15344.0,1,26,563.94,United Kingdom,1
2209,15345.0,46,20,393.54,United Kingdom,1
2210,15346.0,333,17,252.42000000000002,United Kingdom,2
2211,15347.0,366,5,201.60000000000002,United Kingdom,2
2212,15348.0,72,9,158.04,United Kingdom,1
2213,15349.0,158,72,473.81,United Kingdom,2
2214,15350.0,373,5,115.65,United Kingdom,2
2215,15351.0,12,225,1960.1100000000001,United Kingdom,1
2216,15353.0,255,63,777.02,United Kingdom,2
2217,15355.0,29,14,277.05,United Kingdom,1
2218,15356.0,31,519,2766.5,United Kingdom,0
2219,15358.0,5,551,8347.2,United Kingdom,0
2220,15360.0,40,13,427.93,United Kingdom,1
2221,15361.0,362,7,418.92,United Kingdom,2
2222,15363.0,373,16,326.0,United Kingdom,2
2223,15364.0,96,29,913.19,United Kingdom,1
2224,15365.0,26,114,2314.32,United Kingdom,1
2225,15366.0,75,44,602.51,United Kingdom,1
2226,15367.0,57,95,1877.59,United Kingdom,1
2227,15368.0,21,4,446.94000000000005,United Kingdom,1
2228,15370.0,41,94,2386.05,United Kingdom,1
2229,15372.0,137,27,2007.3999999999999,United Kingdom,1
2230,15373.0,8,132,2415.91,United Kingdom,1
2231,15374.0,129,3,168.0,United Kingdom,1
2232,15376.0,40,117,1233.3600000000001,United Kingdom,1
2233,15379.0,169,194,3703.29,United Kingdom,2
2234,15380.0,9,36,1690.2600000000002,United Kingdom,1
2235,15381.0,214,8,596.85,United Kingdom,2
2236,15382.0,15,302,5955.71,United Kingdom,0
2237,15384.0,170,41,642.41,United Kingdom,2
2238,15385.0,40,12,316.88,United Kingdom,1
2239,15386.0,186,31,394.14,United Kingdom,2
2240,15388.0,270,10,140.54,Canada,2
2241,15389.0,172,1,500.0,United Kingdom,2
2242,15392.0,5,84,1535.53,United Kingdom,1
2243,15393.0,16,12,231.86,United Kingdom,1
2244,15394.0,10,85,2183.54,United Kingdom,1
2245,15395.0,326,7,107.45,United Kingdom,2
2246,15396.0,113,14,288.18,United Kingdom,1
2247,15397.0,290,6,94.0,United Kingdom,2
2248,15398.0,16,73,1345.53,United Kingdom,1
2249,15399.0,1,50,815.77,United Kingdom,1
2250,15400.0,92,12,716.2,United Kingdom,1
2251,15402.0,149,42,626.77,United Kingdom,2
2252,15405.0,189,8,349.1,United Kingdom,2
2253,15406.0,31,53,510.71000000000004,United Kingdom,1
2254,15407.0,34,153,1056.44,United Kingdom,1
2255,15408.0,264,34,267.18,United Kingdom,2
2256,15410.0,84,122,3450.84,United Kingdom,1
2257,15411.0,26,99,1358.88,United Kingdom,1
2258,15412.0,171,10,190.53,United Kingdom,2
2259,15414.0,10,39,774.9000000000001,United Kingdom,1
2260,15415.0,313,48,572.8100000000001,United Kingdom,2
2261,15416.0,65,192,3984.32,United Kingdom,1
2262,15417.0,85,28,508.8,United Kingdom,1
2263,15419.0,25,8,135.86,United Kingdom,1
2264,15421.0,59,53,950.36,United Kingdom,1
2265,15422.0,323,6,97.7,United Kingdom,2
2266,15423.0,38,2,43.5,United Kingdom,1
2267,15424.0,254,17,383.34,United Kingdom,2
2268,15426.0,19,292,1447.39,United Kingdom,1
2269,15427.0,33,306,1483.14,United Kingdom,1
2270,15428.0,15,6,93.78,United Kingdom,1
2271,15429.0,27,82,397.35,United Kingdom,1
2272,15432.0,23,10,171.19,United Kingdom,1
2273,15433.0,214,41,533.3,United Kingdom,2
2274,15434.0,8,55,1041.48,United Kingdom,1
2275,15435.0,22,29,149.29,United Kingdom,1
2276,15436.0,12,329,1122.53,United Kingdom,1
2277,15437.0,262,45,200.16,United Kingdom,2
2278,15438.0,131,25,156.57999999999998,United Kingdom,1
2279,15440.0,55,62,383.68,United Kingdom,1
2280,15442.0,249,2,594.0,United Kingdom,2
2281,15443.0,2,382,3236.91,United Kingdom,0
2282,15444.0,9,219,1418.26,United Kingdom,1
2283,15445.0,264,5,113.5,United Kingdom,2
2284,15447.0,331,9,155.17,United Kingdom,2
2285,15448.0,313,28,494.64,United Kingdom,2
2286,15449.0,26,60,974.52,United Kingdom,1
2287,15450.0,30,30,429.84,United Kingdom,1
2288,15452.0,30,58,538.73,United Kingdom,1
2289,15453.0,2,286,1388.37,United Kingdom,1
2290,15454.0,362,25,179.1,United Kingdom,2
2291,15456.0,283,60,447.22,United Kingdom,2
2292,15457.0,262,58,237.07,United Kingdom,2
2293,15458.0,25,7,161.64,United Kingdom,1
2294,15460.0,354,58,216.76,United Kingdom,2
2295,15462.0,94,11,234.6,United Kingdom,1
2296,15463.0,29,7,126.14,United Kingdom,1
2297,15464.0,338,157,1048.85,United Kingdom,2
2298,15465.0,20,97,7354.62,United Kingdom,1
2299,15466.0,85,57,334.53,United Kingdom,1
2300,15467.0,9,52,524.88,United Kingdom,1
2301,15468.0,51,24,467.51,United Kingdom,1
2302,15469.0,50,24,538.55,United Kingdom,1
2303,15471.0,2,77,469.48,United Kingdom,1
2304,15472.0,113,76,371.56,United Kingdom,1
2305,15473.0,14,11,1771.2,United Kingdom,1
2306,15475.0,77,29,454.10999999999996,United Kingdom,1
2307,15478.0,40,46,1441.42,United Kingdom,1
2308,15480.0,116,45,905.5,Malta,1
2309,15482.0,16,98,11054.96,United Kingdom,1
2310,15483.0,161,88,233.81,United Kingdom,2
2311,15484.0,1,188,3594.31,United Kingdom,1
2312,15485.0,30,86,2575.0,United Kingdom,1
2313,15488.0,93,2,91.32000000000001,United Kingdom,1
2314,15489.0,23,50,1134.28,United Kingdom,1
2315,15491.0,95,154,3100.09,United Kingdom,1
2316,15492.0,28,35,659.4599999999999,United Kingdom,1
2317,15493.0,33,297,2001.8,United Kingdom,1
2318,15494.0,21,125,1299.23,United Kingdom,1
2319,15497.0,18,15,1262.2,United Kingdom,1
2320,15498.0,3,512,13316.4,United Kingdom,0
2321,15500.0,8,68,1131.56,United Kingdom,1
2322,15502.0,16,213,10384.93,United Kingdom,0
2323,15503.0,363,70,147.09,United Kingdom,2
2324,15504.0,81,13,52.83,United Kingdom,1
2325,15505.0,53,97,3610.96,United Kingdom,1
2326,15506.0,23,164,979.26,United Kingdom,1
2327,15507.0,172,46,492.36,United Kingdom,2
2328,15508.0,189,92,1000.27,United Kingdom,2
2329,15510.0,331,1,250.0,United Kingdom,2
2330,15511.0,12,160,909.23,United Kingdom,1
2331,15512.0,156,7,121.0,United Kingdom,2
2332,15513.0,33,308,14758.220000000001,United Kingdom,0
2333,15514.0,12,178,4139.46,United Kingdom,1
2334,15516.0,45,15,62.43,United Kingdom,1
2335,15517.0,233,27,267.03,United Kingdom,2
2336,15518.0,64,214,1942.45,United Kingdom,1
2337,15520.0,2,18,343.5,United Kingdom,1
2338,15521.0,40,185,3000.2,United Kingdom,1
2339,15522.0,33,57,398.84,United Kingdom,1
2340,15523.0,84,10,412.01000000000005,United Kingdom,1
2341,15524.0,25,1,440.0,United Kingdom,1
2342,15525.0,2,178,825.92,United Kingdom,1
2343,15526.0,33,4,148.44,United Kingdom,1
2344,15527.0,19,163,2429.78,United Kingdom,1
2345,15528.0,254,26,229.33,United Kingdom,2
2346,15529.0,23,672,3995.23,United Kingdom,0
2347,15530.0,22,108,1502.35,United Kingdom,1
2348,15531.0,8,228,2007.44,United Kingdom,1
2349,15532.0,25,256,1580.93,United Kingdom,1
2350,15533.0,19,83,807.57,United Kingdom,1
2351,15535.0,173,75,536.4,United Kingdom,2
2352,15537.0,163,24,110.92,United Kingdom,2
2353,15539.0,7,41,538.46,United Kingdom,1
2354,15540.0,11,15,213.3,United Kingdom,1
2355,15541.0,114,29,85.13000000000001,United Kingdom,1
2356,15543.0,288,28,127.86,United Kingdom,2
2357,15544.0,9,259,3546.71,United Kingdom,1
2358,15545.0,54,81,292.71999999999997,United Kingdom,1
2359,15547.0,7,702,4954.84,United Kingdom,0
2360,15549.0,77,115,1693.26,United Kingdom,1
2361,15550.0,4,61,575.63,United Kingdom,1
2362,15551.0,37,29,436.06,United Kingdom,1
2363,15552.0,217,17,90.12,United Kingdom,2
2364,15553.0,60,56,437.23,United Kingdom,1
2365,15554.0,278,14,217.2,United Kingdom,2
2366,15555.0,12,899,4805.17,United Kingdom,0
2367,15556.0,24,31,279.77,United Kingdom,1
2368,15557.0,29,20,473.65000000000003,United Kingdom,1
2369,15561.0,12,27,800.59,United Kingdom,1
2370,15562.0,352,1,134.55,United Kingdom,2
2371,15563.0,22,113,1400.44,United Kingdom,1
2372,15565.0,50,8,173.16,United Kingdom,1
2373,15567.0,19,7,186.01,United Kingdom,1
2374,15568.0,3,53,758.29,United Kingdom,1
2375,15569.0,104,31,1375.71,United Kingdom,1
2376,15570.0,7,323,4165.52,United Kingdom,0
2377,15571.0,12,57,650.4300000000001,United Kingdom,1
2378,15572.0,5,215,2552.86,United Kingdom,1
2379,15573.0,32,104,607.45,United Kingdom,1
2380,15574.0,178,168,702.25,United Kingdom,2
2381,15576.0,38,45,940.6700000000001,United Kingdom,1
2382,15577.0,151,39,258.88,United Kingdom,2
2383,15578.0,162,13,127.1,United Kingdom,2
2384,15579.0,69,51,348.6,United Kingdom,1
2385,15581.0,121,149,3679.9700000000003,United Kingdom,1
2386,15582.0,25,44,682.9100000000001,United Kingdom,1
2387,15584.0,24,123,725.11,United Kingdom,1
2388,15585.0,177,31,455.3,United Kingdom,2
2389,15587.0,50,9,913.6800000000001,United Kingdom,1
2390,15589.0,256,29,478.53000000000003,United Kingdom,2
2391,15592.0,47,24,388.58,United Kingdom,1
2392,15593.0,71,5,199.8,United Kingdom,1
2393,15594.0,16,103,1771.78,United Kingdom,1
2394,15596.0,101,77,1406.59,United Kingdom,1
2395,15597.0,35,22,324.57,United Kingdom,1
2396,15598.0,53,14,240.68,United Kingdom,1
2397,15599.0,27,52,761.74,United Kingdom,1
2398,15601.0,11,410,6776.56,United Kingdom,0
2399,15602.0,8,46,1297.8700000000001,United Kingdom,1
2400,15603.0,79,2,48.480000000000004,United Kingdom,1
2401,15604.0,52,17,216.39,United Kingdom,1
2402,15605.0,36,67,1198.23,United Kingdom,1
2403,15606.0,61,77,2920.16,United Kingdom,1
2404,15607.0,337,13,104.76,United Kingdom,2
2405,15608.0,28,60,1093.68,United Kingdom,1
2406,15609.0,184,16,298.48,United Kingdom,2
2407,15610.0,52,6,112.46000000000001,United Kingdom,1
2408,15611.0,10,43,1591.45,United Kingdom,1
2409,15612.0,36,6,195.15,United Kingdom,1
2410,15615.0,10,423,10399.74,United Kingdom,0
2411,15618.0,33,45,776.851,United Kingdom,1
2412,15619.0,11,3,336.40000000000003,United Kingdom,1
2413,15620.0,57,100,1553.18,United Kingdom,1
2414,15621.0,4,16,1293.03,United Kingdom,1
2415,15622.0,43,185,3709.56,United Kingdom,1
2416,15623.0,141,19,301.03,United Kingdom,1
2417,15624.0,117,34,588.13,United Kingdom,1
2418,15625.0,104,64,1534.26,United Kingdom,1
2419,15626.0,75,49,675.8,United Kingdom,1
2420,15628.0,5,155,2870.2400000000002,United Kingdom,1
2421,15630.0,45,60,1186.35,United Kingdom,1
2422,15632.0,16,167,3285.31,United Kingdom,1
2423,15634.0,17,15,243.55,United Kingdom,1
2424,15636.0,90,25,724.76,United Kingdom,1
2425,15637.0,53,15,223.36,United Kingdom,1
2426,15639.0,134,25,425.32,United Kingdom,1
2427,15640.0,4,484,12515.66,United Kingdom,0
2428,15641.0,105,119,1887.2,United Kingdom,1
2429,15643.0,192,33,664.0,United Kingdom,2
2430,15644.0,166,238,813.0,United Kingdom,2
2431,15645.0,19,52,612.01,United Kingdom,1
2432,15646.0,158,35,447.64000000000004,United Kingdom,2
2433,15648.0,204,25,657.35,United Kingdom,2
2434,15649.0,336,2,816.0,United Kingdom,2
2435,15651.0,37,32,646.3,United Kingdom,1
2436,15652.0,91,21,337.74,United Kingdom,1
2437,15653.0,93,6,877.4399999999999,United Kingdom,1
2438,15654.0,9,21,922.53,United Kingdom,1
2439,15655.0,243,34,560.67,United Kingdom,2
2440,15656.0,45,47,748.5,United Kingdom,1
2441,15657.0,23,1,30.0,United Kingdom,1
2442,15658.0,190,48,1024.1000000000001,United Kingdom,2
2443,15659.0,44,11,306.45,United Kingdom,1
2444,15660.0,25,90,1600.86,United Kingdom,1
2445,15661.0,317,5,309.8,United Kingdom,2
2446,15663.0,106,9,138.14,United Kingdom,1
2447,15664.0,51,17,386.43,United Kingdom,1
2448,15665.0,168,116,2242.01,United Kingdom,2
2449,15667.0,40,13,301.32,United Kingdom,1
2450,15668.0,218,1,76.32000000000001,United Kingdom,2
2451,15669.0,40,33,684.34,United Kingdom,1
2452,15670.0,297,12,173.05,United Kingdom,2
2453,15671.0,19,78,2657.13,United Kingdom,1
2454,15673.0,88,155,2881.02,United Kingdom,1
2455,15674.0,73,114,2446.6,United Kingdom,1
2456,15675.0,81,21,323.69,United Kingdom,1
2457,15676.0,19,202,3435.76,United Kingdom,1
2458,15677.0,49,33,657.23,United Kingdom,1
2459,15678.0,53,12,352.7,United Kingdom,1
2460,15679.0,24,110,781.28,United Kingdom,1
2461,15680.0,9,78,1333.68,United Kingdom,1
2462,15681.0,25,53,1426.16,United Kingdom,1
2463,15683.0,117,10,193.75,United Kingdom,1
2464,15687.0,9,166,2993.1,United Kingdom,1
2465,15689.0,120,9,254.1,United Kingdom,1
2466,15690.0,4,19,239.76,United Kingdom,1
2467,15691.0,252,2,136.8,United Kingdom,2
2468,15692.0,28,12,191.04,United Kingdom,1
2469,15694.0,1,78,6479.4,United Kingdom,1
2470,15695.0,267,22,409.98,United Kingdom,2
2471,15696.0,33,171,2736.46,United Kingdom,1
2472,15699.0,18,18,309.65,United Kingdom,1
2473,15700.0,172,86,696.68,United Kingdom,2
2474,15701.0,2,237,1542.14,United Kingdom,1
2475,15703.0,265,5,211.5,United Kingdom,2
2476,15704.0,140,117,2293.62,United Kingdom,1
2477,15705.0,201,6,143.1,United Kingdom,2
2478,15706.0,64,55,1060.56,United Kingdom,1
2479,15707.0,35,214,945.58,United Kingdom,1
2480,15708.0,41,288,3364.2400000000002,United Kingdom,1
2481,15709.0,284,6,133.25,United Kingdom,2
2482,15712.0,9,53,1072.3600000000001,United Kingdom,1
2483,15713.0,143,19,356.7,United Kingdom,1
2484,15714.0,12,35,330.88,United Kingdom,1
2485,15716.0,146,118,1118.81,United Kingdom,1
2486,15717.0,234,7,150.3,United Kingdom,2
2487,15719.0,33,937,5045.61,United Kingdom,0
2488,15720.0,24,128,598.73,United Kingdom,1
2489,15721.0,12,91,507.08,United Kingdom,1
2490,15722.0,36,69,2222.56,United Kingdom,1
2491,15723.0,365,41,203.1,United Kingdom,2
2492,15724.0,201,11,218.25,United Kingdom,2
2493,15725.0,15,32,415.25,United Kingdom,1
2494,15727.0,17,302,5178.96,United Kingdom,0
2495,15729.0,213,5,85.0,United Kingdom,2
2496,15730.0,66,70,1120.88,United Kingdom,1
2497,15732.0,212,14,294.12,United Kingdom,2
2498,15733.0,283,10,162.3,United Kingdom,2
2499,15734.0,115,26,1339.45,United Kingdom,1
2500,15737.0,15,72,1205.1200000000001,United Kingdom,1
2501,15738.0,19,173,4812.42,United Kingdom,1
2502,15739.0,66,8,449.12,United Kingdom,1
2503,15740.0,49,9,154.88,United Kingdom,1
2504,15743.0,16,88,784.46,United Kingdom,1
2505,15744.0,78,3,34.8,United Kingdom,1
2506,15745.0,19,62,1094.59,United Kingdom,1
2507,15746.0,134,28,196.88,United Kingdom,1
2508,15747.0,13,93,974.04,United Kingdom,1
2509,15748.0,40,21,149.31,United Kingdom,1
2510,15749.0,235,10,44534.3,United Kingdom,0
2511,15750.0,3,293,2465.48,United Kingdom,1
2512,15752.0,40,411,2637.38,United Kingdom,0
2513,15753.0,305,1,79.2,United Kingdom,2
2514,15754.0,51,28,458.57,United Kingdom,1
2515,15755.0,10,141,2364.25,United Kingdom,1
2516,15756.0,61,192,532.96,United Kingdom,1
2517,15757.0,66,45,714.42,United Kingdom,1
2518,15758.0,25,9,205.25,United Kingdom,1
2519,15759.0,218,7,253.04,United Kingdom,2
2520,15762.0,65,37,583.75,United Kingdom,1
2521,15763.0,32,61,1086.92,United Kingdom,1
2522,15764.0,88,180,3279.97,United Kingdom,1
2523,15766.0,64,11,315.06,United Kingdom,1
2524,15768.0,116,27,621.8299999999999,United Kingdom,1
2525,15769.0,7,130,56252.72,United Kingdom,0
2526,15773.0,6,10,635.6800000000001,United Kingdom,1
2527,15774.0,69,25,270.8,United Kingdom,1
2528,15775.0,245,7,104.9,United Kingdom,2
2529,15776.0,133,18,241.62,United Kingdom,1
2530,15777.0,241,21,1047.11,United Kingdom,2
2531,15780.0,184,29,475.28000000000003,United Kingdom,2
2532,15781.0,25,20,345.46,United Kingdom,1
2533,15782.0,10,43,2614.7400000000002,United Kingdom,1
2534,15783.0,11,14,246.3,United Kingdom,1
2535,15785.0,33,83,2328.9700000000003,United Kingdom,1
2536,15786.0,46,267,4932.2,United Kingdom,1
2537,15787.0,26,206,948.05,United Kingdom,1
2538,15789.0,358,25,351.3,United Kingdom,2
2539,15790.0,10,35,220.85,United Kingdom,1
2540,15791.0,44,75,1612.69,United Kingdom,1
2541,15793.0,15,12,965.61,United Kingdom,1
2542,15795.0,150,42,610.01,United Kingdom,2
2543,15796.0,1,133,2711.56,United Kingdom,1
2544,15797.0,113,8,2207.4,United Kingdom,1
2545,15799.0,76,98,884.14,United Kingdom,1
2546,15800.0,107,119,699.08,United Kingdom,1
2547,15801.0,46,64,1063.95,United Kingdom,1
2548,15802.0,143,1,451.42,United Kingdom,1
2549,15803.0,51,8,415.82000000000005,United Kingdom,1
2550,15804.0,1,262,4206.39,United Kingdom,1
2551,15805.0,23,301,5528.4800000000005,United Kingdom,0
2552,15806.0,46,31,784.58,United Kingdom,1
2553,15807.0,50,48,903.9,United Kingdom,1
2554,15808.0,306,208,3734.9700000000003,United Kingdom,2
2555,15809.0,36,35,515.77,United Kingdom,1
2556,15810.0,79,89,1391.98,United Kingdom,1
2557,15811.0,22,133,2218.62,United Kingdom,1
2558,15812.0,107,41,1801.14,United Kingdom,1
2559,15813.0,208,40,1303.9099999999999,United Kingdom,2
2560,15814.0,17,72,1945.33,United Kingdom,1
2561,15815.0,64,49,2100.6,United Kingdom,1
2562,15819.0,49,123,1905.45,United Kingdom,1
2563,15820.0,320,17,206.98,United Kingdom,2
2564,15821.0,44,62,570.96,United Kingdom,1
2565,15822.0,3,33,885.47,United Kingdom,1
2566,15823.0,372,1,15.0,United Kingdom,2
2567,15825.0,172,20,532.94,United Kingdom,2
2568,15826.0,56,68,1654.31,United Kingdom,1
2569,15827.0,73,115,1836.0900000000001,United Kingdom,1
2570,15829.0,99,51,636.14,United Kingdom,1
2571,15830.0,38,39,576.0,United Kingdom,1
2572,15831.0,58,68,801.76,United Kingdom,1
2573,15832.0,254,54,836.79,United Kingdom,2
2574,15834.0,70,273,2233.75,United Kingdom,1
2575,15835.0,44,50,954.09,United Kingdom,1
2576,15836.0,50,10,137.37,United Kingdom,1
2577,15837.0,65,24,391.98,United Kingdom,1
2578,15838.0,11,167,33643.08,United Kingdom,0
2579,15839.0,33,62,1048.49,United Kingdom,1
2580,15840.0,59,27,355.56,United Kingdom,1
2581,15841.0,73,47,1224.06,United Kingdom,1
2582,15843.0,304,8,118.95000000000002,United Kingdom,2
2583,15844.0,46,11,130.73999999999998,United Kingdom,1
2584,15845.0,18,138,3711.77,United Kingdom,1
2585,15847.0,38,22,389.27,United Kingdom,1
2586,15850.0,19,97,238.85,United Kingdom,1
2587,15852.0,187,22,160.71,United Kingdom,2
2588,15853.0,52,30,110.8,United Kingdom,1
2589,15854.0,4,140,2974.65,United Kingdom,1
2590,15855.0,137,80,712.24,United Kingdom,1
2591,15856.0,4,645,16387.57,United Kingdom,0
2592,15857.0,19,14,297.0,United Kingdom,1
2593,15858.0,16,191,1438.85,United Kingdom,1
2594,15860.0,41,142,977.21,United Kingdom,1
2595,15861.0,12,546,3165.36,United Kingdom,0
2596,15862.0,8,147,832.88,United Kingdom,1
2597,15863.0,26,18,68.84,United Kingdom,1
2598,15864.0,22,20,1936.3200000000002,United Kingdom,1
2599,15865.0,41,40,895.13,United Kingdom,1
2600,15866.0,101,45,230.53,United Kingdom,1
2601,15867.0,5,461,3812.64,United Kingdom,0
2602,15869.0,277,15,149.64,United Kingdom,2
2603,15870.0,33,76,354.09000000000003,United Kingdom,1
2604,15872.0,15,128,360.93,United Kingdom,1
2605,15874.0,64,120,4405.88,United Kingdom,1
2606,15877.0,2,129,493.28,United Kingdom,1
2607,15880.0,369,105,343.28000000000003,United Kingdom,2
2608,15881.0,312,29,501.39000000000004,United Kingdom,2
2609,15882.0,199,23,516.36,United Kingdom,2
2610,15883.0,2,49,396.48,United Kingdom,1
2611,15885.0,93,18,379.35,United Kingdom,1
2612,15886.0,60,12,181.09,United Kingdom,1
2613,15888.0,81,12,168.31,United Kingdom,1
2614,15889.0,157,93,446.87,United Kingdom,2
2615,15891.0,227,62,524.52,United Kingdom,2
2616,15894.0,253,41,263.55,United Kingdom,2
2617,15895.0,150,11,179.17,United Kingdom,2
2618,15897.0,194,24,222.05,United Kingdom,2
2619,15898.0,1,86,1388.88,United Kingdom,1
2620,15899.0,369,4,56.25,United Kingdom,2
2621,15900.0,24,51,351.11,United Kingdom,1
2622,15901.0,17,116,363.88,United Kingdom,1
2623,15903.0,10,74,5126.76,United Kingdom,1
2624,15904.0,8,30,164.68,United Kingdom,1
2625,15906.0,20,150,1567.69,United Kingdom,1
2626,15907.0,4,249,967.45,United Kingdom,1
2627,15909.0,174,7,191.94,United Kingdom,2
2628,15910.0,1,267,1232.18,United Kingdom,1
2629,15912.0,178,19,264.62,United Kingdom,2
2630,15916.0,16,155,1528.09,United Kingdom,1
2631,15917.0,248,12,123.1,United Kingdom,2
2632,15918.0,191,40,334.23,United Kingdom,2
2633,15919.0,20,143,639.89,United Kingdom,1
2634,15920.0,154,60,167.5,United Kingdom,2
2635,15921.0,173,25,336.03000000000003,United Kingdom,2
2636,15922.0,373,11,369.5,United Kingdom,2
2637,15923.0,373,21,127.08,United Kingdom,2
2638,15925.0,194,12,207.15,United Kingdom,2
2639,15930.0,67,21,426.63,United Kingdom,1
2640,15932.0,4,115,2495.87,United Kingdom,1
2641,15933.0,21,74,1107.46,United Kingdom,1
2642,15935.0,239,12,416.86,United Kingdom,2
2643,15937.0,64,7,145.35,United Kingdom,1
2644,15938.0,112,18,404.58,United Kingdom,1
2645,15939.0,90,76,6115.01,United Kingdom,1
2646,15940.0,311,1,35.8,United Kingdom,2
2647,15942.0,134,14,337.44,United Kingdom,1
2648,15944.0,277,6,325.1,United Kingdom,2
2649,15945.0,365,2,181.0,United Kingdom,2
2650,15947.0,83,29,1708.24,United Kingdom,1
2651,15948.0,8,60,955.24,United Kingdom,1
2652,15949.0,17,19,364.72,United Kingdom,1
2653,15950.0,32,98,1765.51,United Kingdom,1
2654,15951.0,9,41,708.22,United Kingdom,1
2655,15952.0,34,91,806.57,United Kingdom,1
2656,15953.0,15,98,1659.3799999999999,United Kingdom,1
2657,15955.0,24,183,4416.26,United Kingdom,1
2658,15957.0,32,42,428.89,United Kingdom,1
2659,15958.0,74,7,104.35,United Kingdom,1
2660,15963.0,20,28,470.76,United Kingdom,1
2661,15965.0,17,122,845.64,United Kingdom,1
2662,15967.0,23,84,418.83,United Kingdom,1
2663,15969.0,3,20,666.1,United Kingdom,1
2664,15970.0,304,11,314.1,United Kingdom,2
2665,15971.0,18,35,4199.85,United Kingdom,1
2666,15973.0,367,4,307.82000000000005,United Kingdom,2
2667,15974.0,39,176,3442.15,United Kingdom,1
2668,15975.0,84,24,371.01,United Kingdom,1
2669,15976.0,165,98,430.94,United Kingdom,2
2670,15977.0,17,65,1054.73,United Kingdom,1
2671,15978.0,77,49,1098.78,United Kingdom,1
2672,15980.0,89,43,2398.86,United Kingdom,1
2673,15981.0,25,97,3408.48,United Kingdom,1
2674,15983.0,22,113,1475.02,United Kingdom,1
2675,15984.0,3,270,2837.67,United Kingdom,1
2676,15985.0,123,37,1142.42,United Kingdom,1
2677,15986.0,30,14,168.12,United Kingdom,1
2678,15987.0,12,140,1451.28,United Kingdom,1
2679,15988.0,19,27,158.03,United Kingdom,1
2680,15990.0,44,52,792.11,United Kingdom,1
2681,15992.0,4,3,41.989999999999995,United Kingdom,1
2682,15993.0,9,552,2797.57,United Kingdom,0
2683,15994.0,55,35,427.07,United Kingdom,1
2684,15996.0,88,130,1060.68,United Kingdom,1
2685,15998.0,37,506,3089.97,United Kingdom,0
2686,16000.0,3,9,12393.7,United Kingdom,1
2687,16003.0,30,103,2735.37,United Kingdom,1
2688,16005.0,12,218,615.39,United Kingdom,1
2689,16006.0,211,8,101.4,United Kingdom,2
2690,16007.0,48,385,1701.94,United Kingdom,0
2691,16008.0,24,33,478.78,United Kingdom,1
2692,16009.0,22,90,992.71,United Kingdom,1
2693,16010.0,246,86,407.5,United Kingdom,2
2694,16011.0,8,212,3362.71,United Kingdom,1
2695,16012.0,35,94,1415.29,United Kingdom,1
2696,16013.0,4,139,37130.6,United Kingdom,0
2697,16014.0,38,145,662.38,United Kingdom,1
2698,16015.0,4,182,705.39,United Kingdom,1
2699,16016.0,3,235,1508.76,United Kingdom,1
2700,16017.0,47,32,211.88,United Kingdom,1
2701,16018.0,39,28,408.90000000000003,United Kingdom,1
2702,16019.0,47,160,3786.2400000000002,United Kingdom,1
2703,16020.0,17,46,851.01,United Kingdom,1
2704,16022.0,260,76,628.28,United Kingdom,2
2705,16023.0,46,101,719.81,United Kingdom,1
2706,16024.0,12,64,251.24,United Kingdom,1
2707,16025.0,30,28,439.65999999999997,United Kingdom,1
2708,16026.0,43,32,236.09,United Kingdom,1
2709,16027.0,92,16,934.62,United Kingdom,1
2710,16029.0,39,242,81024.84,United Kingdom,0
2711,16030.0,310,29,331.24,United Kingdom,2
2712,16031.0,92,100,548.94,United Kingdom,1
2713,16033.0,6,1137,8816.4,United Kingdom,0
2714,16034.0,196,22,437.7,United Kingdom,2
2715,16036.0,87,55,758.92,United Kingdom,1
2716,16037.0,270,39,855.02,United Kingdom,2
2717,16038.0,8,26,471.78000000000003,United Kingdom,1
2718,16040.0,65,65,1313.55,United Kingdom,1
2719,16041.0,31,6,3166.4,United Kingdom,1
2720,16042.0,22,71,1197.27,United Kingdom,1
2721,16043.0,38,39,773.99,United Kingdom,1
2722,16045.0,120,83,1340.7,United Kingdom,1
2723,16048.0,373,8,256.44,United Kingdom,2
2724,16049.0,40,312,1111.79,United Kingdom,1
2725,16050.0,174,10,137.9,United Kingdom,2
2726,16052.0,54,34,362.06,United Kingdom,1
2727,16053.0,33,84,1511.95,United Kingdom,1
2728,16054.0,145,70,783.9,United Kingdom,1
2729,16055.0,221,8,134.8,United Kingdom,2
2730,16056.0,45,68,664.85,United Kingdom,1
2731,16057.0,16,121,2263.12,United Kingdom,1
2732,16059.0,66,180,1459.8600000000001,United Kingdom,1
2733,16062.0,10,64,1153.62,United Kingdom,1
2734,16063.0,260,23,335.32,United Kingdom,2
2735,16065.0,365,74,372.09,United Kingdom,2
2736,16066.0,17,102,1521.87,United Kingdom,1
2737,16070.0,22,33,852.15,United Kingdom,1
2738,16071.0,45,21,326.24,United Kingdom,1
2739,16072.0,288,23,584.3199999999999,United Kingdom,2
2740,16073.0,297,1,122.39999999999999,United Kingdom,2
2741,16076.0,3,129,2234.73,United Kingdom,1
2742,16078.0,284,1,79.2,United Kingdom,2
2743,16079.0,17,21,1352.0,United Kingdom,1
2744,16080.0,82,10,217.16,United Kingdom,1
2745,16081.0,56,227,2806.9,United Kingdom,1
